isis,2,8,,
j,2,2,,
j2,2,4,,
jams,2,8,,
jcpoa,2,10,,
jeanbaptiste,2,24,,
jenny,2,10,,
jets,2,8,,
jill,2,8,,
jim,2,6,,
joan,2,8,,
joining,2,14,,
jokes,2,10,,
jose,2,8,,
jr,2,4,,
julius,2,12,,
k,2,2,,
karen,2,10,,
karl,2,8,,
keeps,2,10,,
kelly,2,10,,
kept,2,8,,
kerr,2,8,,
kickasstorrents,2,30,,
kill,2,8,,
kim,2,6,,
kinds,2,10,,
kits,2,8,,
knowing,2,14,,
kubernetes,2,20,,
l,2,2,,
labor,2,10,,
laboratory,2,20,,
lacked,2,12,,
lambert,2,14,,
landers,2,14,,
landmark,2,16,,
laser,2,10,,
lasser,2,12,,
lately,2,12,,
lava,2,8,,
layers,2,12,,
leaks,2,10,,
learns,2,12,,
legalizing,2,20,,
legislators,2,22,,
legitimate,2,20,,
leia,2,8,,
lending,2,14,,
leonard,2,14,,
les,2,6,,
liability,2,18,,
library,2,14,,
licensed,2,16,,
lifethreatening,2,30,,
lift,2,8,,
lighthearted,2,24,,
lightsaber,2,20,,
likened,2,14,,
limitless,2,18,,
limits,2,12,,
lined,2,10,,
linger,2,12,,
linguistic,2,20,,
linguistics,2,22,,
lisa,2,8,,
listen,2,12,,
listened,2,16,,
literally,2,18,,
lively,2,12,,
lloyd,2,10,,
load,2,8,,
locate,2,12,,
lockdowns,2,18,,
locked,2,12,,
lockouts,2,16,,
logical,2,14,,
lollapalooza,2,24,,
lombardy,2,16,,
longlasting,2,22,,
looked,2,12,,
looks,2,10,,
loop,2,8,,
lose,2,8,,
louise,2,12,,
lovell,2,12,,
lowlevel,2,16,,
lows,2,8,,
lucrative,2,18,,
lukes,2,10,,
lung,2,8,,
luxurious,2,18,,
machines,2,16,,
maggiore,2,16,,
maintenance,2,22,,
maize,2,10,,
malaria,2,14,,
males,2,10,,
malleable,2,18,,
manager,2,14,,
manchester,2,20,,
mandalorian,2,22,,
manifestation,2,26,,
mankind,2,14,,
manner,2,12,,
mantra,2,12,,
manufactured,2,24,,
maps,2,8,,
marauders,2,18,,
marbles,2,14,,
marcellus,2,18,,
mariner,2,14,,
marrying,2,16,,
maskwearing,2,22,,
massless,2,16,,
mastering,2,18,,
materialism,2,22,,
materialized,2,24,,
math,2,8,,
mathematically,2,28,,
mathematicians,2,28,,
matrix,2,12,,
mature,2,12,,
mauro,2,10,,
mean,2,8,,
meaningful,2,20,,
measured,2,16,,
measurements,2,24,,
measuring,2,18,,
mechanical,2,20,,
medias,2,12,,
mediate,2,14,,
medicationbased,2,30,,
mediums,2,14,,
meeting,2,14,,
meetings,2,16,,
megacorporations,2,32,,
melinda,2,14,,
melting,2,14,,
memory,2,12,,
mercantilism,2,24,,
merchandising,2,26,,
mercurys,2,16,,
mere,2,8,,
merging,2,14,,
meta,2,8,,
metacommentary,2,28,,
meters,2,12,,
methodical,2,20,,
metric,2,12,,
metropolis,2,20,,
mia,2,6,,
mice,2,8,,
michael,2,14,,
michelangelo,2,24,,
michelangelos,2,26,,
microdosing,2,22,,
microinteraction,2,32,,
microlensing,2,24,,
mid19th,2,14,,
mid20th,2,14,,
midst,2,10,,
mike,2,8,,
milans,2,12,,
milestone,2,18,,
milk,2,8,,
millennium,2,20,,
minced,2,12,,
minds,2,10,,
mine,2,8,,
minnesotas,2,20,,
minor,2,10,,
minority,2,16,,
miracle,2,14,,
misconceptions,2,28,,
miss,2,8,,
misunderstandings,2,34,,
mit,2,6,,
mixture,2,14,,
mmorpgs,2,14,,
mobilize,2,16,,
modes,2,10,,
molecules,2,18,,
mona,2,8,,
monarch,2,14,,
monds,2,10,,
monetary,2,16,,
monitor,2,14,,
monster,2,14,,
monti,2,10,,
monument,2,16,,
mood,2,8,,
morale,2,12,,
morales,2,14,,
moscow,2,12,,
motivations,2,22,,
motley,2,12,,
motor,2,10,,
mountainbikes,2,26,,
mounts,2,12,,
mournful,2,16,,
msdos,2,10,,
mtv,2,6,,
multidimensional,2,32,,
multilingual,2,24,,
multipolar,2,20,,
multisport,2,20,,
musculoskeletal,2,30,,
muse,2,8,,
mushrooms,2,18,,
mutual,2,12,,
mytailwindproject,2,34,,
myth,2,8,,
nakba,2,10,,
natick,2,12,,
nationalized,2,24,,
nationstate,2,22,,
nato,2,8,,
navigli,2,14,,
nearly,2,12,,
neatly,2,12,,
neighboring,2,22,,
neither,2,14,,
neon,2,8,,
neonlit,2,14,,
neurobiology,2,24,,
neurodevelopmental,2,36,,
neuromancer,2,22,,
neuroplasticity,2,30,,
nevertheless,2,24,,
newer,2,10,,
newly,2,10,,
newtonian,2,18,,
nick,2,8,,
noboribetsu,2,22,,
nocebo,2,12,,
nodejs,2,12,,
nolan,2,10,,
nongravitational,2,32,,
nonjudgment,2,22,,
nonprofit,2,18,,
nontraditional,2,28,,
normalizing,2,22,,
norman,2,12,,
northernmost,2,24,,
nosql,2,10,,
nostalgic,2,18,,
noticeable,2,20,,
notorious,2,18,,
np,2,4,,
npx,2,6,,
nuance,2,12,,
nurturing,2,18,,
nutrition,2,18,,
obscured,2,16,,
observational,2,26,,
obstacles,2,18,,
obstruction,2,22,,
obvious,2,14,,
occasionally,2,24,,
occupation,2,20,,
occupational,2,24,,
oceans,2,12,,
oculus,2,12,,
offbeat,2,14,,
offices,2,14,,
oilers,2,12,,
olives,2,12,,
omalley,2,14,,
omega3,2,12,,
omitted,2,14,,
onion,2,10,,
openai,2,12,,
opening,2,14,,
openly,2,12,,
opens,2,10,,
opensource,2,20,,
opposed,2,14,,
oppressive,2,20,,
optimal,2,14,,
optimistic,2,20,,
optimization,2,24,,
optimized,2,18,,
option,2,12,,
optional,2,16,,
orbiters,2,16,,
orders,2,12,,
ore,2,6,,
organic,2,14,,
organizational,2,28,,
os,2,4,,
osama,2,10,,
ostia,2,10,,
otaru,2,10,,
otherworldly,2,24,,
outfield,2,16,,
outro,2,10,,
outsider,2,16,,
overcoming,2,20,,
overcrowded,2,22,,
oversaturation,2,28,,
oversimplification,2,36,,
overthetop,2,20,,
p4,2,4,,
pacman,2,12,,
pad,2,6,,
pages,2,10,,
paint,2,10,,
painted,2,14,,
pakistan,2,16,,
palaces,2,14,,
palatine,2,16,,
palpatine,2,18,,
paltrow,2,14,,
paprika,2,14,,
parallels,2,18,,
parents,2,14,,
participants,2,24,,
participate,2,22,,
partition,2,18,,
partnering,2,20,,
passion,2,14,,
patches,2,14,,
patron,2,12,,
paved,2,10,,
pawn,2,8,,
payasyougo,2,20,,
peaks,2,10,,
peculiarities,2,26,,
peipers,2,14,,
penalized,2,18,,
penalties,2,18,,
penguin,2,14,,
penny,2,10,,
peoples,2,14,,
perchlorate,2,22,,
perihelion,2,20,,
perilous,2,16,,
periodically,2,24,,
perjury,2,14,,
permanent,2,18,,
perpetually,2,22,,
persistence,2,22,,
personnel,2,18,,
philadelphia,2,24,,
photo,2,10,,
photon,2,12,,
phrenologists,2,26,,
pierres,2,14,,
pinpoint,2,16,,
pioneer,2,14,,
pirate,2,12,,
pitfalls,2,16,,
placement,2,18,,
placing,2,14,,
plain,2,10,,
plankton,2,16,,
plantbased,2,20,,
plastic,2,14,,
plastics,2,16,,
platinum,2,16,,
playstation,2,22,,
please,2,12,,
pleasing,2,16,,
plotters,2,16,,
poem,2,8,,
pokémon,2,16,,
poland,2,12,,
polished,2,16,,
politician,2,20,,
pollution,2,18,,
polytonality,2,24,,
pools,2,10,,
porcelain,2,18,,
portable,2,16,,
portrayals,2,20,,
portrays,2,16,,
poses,2,10,,
positioned,2,20,,
possessed,2,18,,
possibility,2,22,,
posts,2,10,,
postulates,2,20,,
potato,2,12,,
pounding,2,16,,
pounds,2,12,,
practicalities,2,28,,
precession,2,20,,
prechorus,2,18,,
precipitation,2,26,,
precursor,2,18,,
predecessors,2,24,,
predominantly,2,26,,
preeminent,2,20,,
prejudices,2,20,,
premise,2,14,,
preon,2,10,,
preparation,2,22,,
preparations,2,24,,
preparing,2,18,,
prequel,2,14,,
presenting,2,20,,
preserved,2,18,,
pretrained,2,20,,
prevail,2,14,,
prevailing,2,20,,
pride,2,10,,
primordial,2,20,,
princess,2,16,,
print,2,10,,
prior,2,10,,
prioritizes,2,22,,
prioritizing,2,24,,
priority,2,16,,
pristine,2,16,,
problematic,2,22,,
procedure,2,18,,
procedures,2,20,,
proceedings,2,22,,
proclaimed,2,20,,
prodigy,2,14,,
profitability,2,26,,
profoundly,2,20,,
programmatically,2,32,,
progresses,2,20,,
promised,2,16,,
prompt,2,12,,
pronounce,2,18,,
pronounced,2,20,,
prophecy,2,16,,
proponents,2,20,,
proposes,2,16,,
pros,2,8,,
prospect,2,16,,
prospects,2,18,,
prosperity,2,20,,
proven,2,12,,
providence,2,20,,
provocative,2,22,,
psycho,2,12,,
psychosomatic,2,26,,
publication,2,22,,
publics,2,14,,
publisher,2,18,,
publishers,2,20,,
pull,2,8,,
pumpkin,2,14,,
punk,2,8,,
purchase,2,16,,
purges,2,12,,
pursue,2,12,,
put,2,6,,
pyramid,2,14,,
quagmire,2,16,,
quarters,2,16,,
qubit,2,10,,
query,2,10,,
questioned,2,20,,
questioning,2,22,,
quick,2,10,,
quirks,2,12,,
radical,2,14,,
ran,2,6,,
randomness,2,20,,
rangers,2,14,,
ranging,2,14,,
rankings,2,16,,
raphael,2,14,,
rarely,2,12,,
ratchet,2,14,,
ratios,2,12,,
reaching,2,16,,
readily,2,14,,
rebel,2,10,,
rebellions,2,20,,
reboot,2,12,,
rebuilding,2,20,,
recently,2,16,,
reception,2,18,,
recession,2,18,,
recidivism,2,20,,
recipe,2,12,,
recipient,2,18,,
recognizes,2,20,,
recommend,2,18,,
recommendation,2,28,,
recommendations,2,30,,
recommended,2,22,,
reconcile,2,18,,
recreation,2,20,,
rectify,2,14,,
redeem,2,12,,
redefined,2,18,,
redhot,2,12,,
redshirts,2,18,,
reefs,2,10,,
refining,2,16,,
refueling,2,18,,
regarding,2,18,,
regardless,2,20,,
regolith,2,16,,
regulate,2,16,,
regulating,2,20,,
regulatory,2,20,,
reimagining,2,22,,
reintegration,2,26,,
rejected,2,16,,
rejection,2,18,,
relapse,2,14,,
relaxation,2,20,,
releases,2,16,,
relieve,2,14,,
relstylesheet,2,26,,
reluctance,2,20,,
remembered,2,20,,
remind,2,12,,
reminding,2,18,,
remnant,2,14,,
removed,2,14,,
removing,2,16,,
repack,2,12,,
repeat,2,12,,
repeating,2,18,,
reported,2,16,,
representations,2,30,,
repurposing,2,22,,
requirement,2,22,,
reserves,2,16,,
resist,2,12,,
resolved,2,16,,
resonance,2,18,,
resort,2,12,,
resorts,2,14,,
respectful,2,20,,
respecting,2,20,,
respiratory,2,22,,
responds,2,16,,
restless,2,16,,
restored,2,16,,
reunited,2,16,,
reviews,2,14,,
revitalized,2,22,,
revitalizing,2,24,,
revocation,2,20,,
revolts,2,14,,
revolutions,2,22,,
reward,2,12,,
rewrite,2,14,,
rewritten,2,18,,
rey,2,6,,
richard,2,14,,
richness,2,16,,
rider,2,10,,
rift,2,8,,
rippers,2,14,,
rishon,2,12,,
rituals,2,14,,
rivalries,2,18,,
rivers,2,12,,
robinson,2,16,,
robot,2,10,,
robotics,2,16,,
robots,2,12,,
rode,2,8,,
rolled,2,12,,
rollout,2,14,,
rolls,2,10,,
romania,2,14,,
roofs,2,10,,
roses,2,10,,
rostova,2,14,,
round,2,10,,
route,2,10,,
routing,2,14,,
roxbury,2,14,,
rubber,2,12,,
runtime,2,14,,
sacred,2,12,,
sadness,2,14,,
safeguard,2,18,,
saga,2,8,,
salts,2,10,,
sam,2,6,,
sanctions,2,18,,
sardinia,2,16,,
satire,2,12,,
satirical,2,18,,
satisfying,2,20,,
saturday,2,16,,
sauté,2,12,,
savings,2,14,,
savoring,2,16,,
scalable,2,16,,
scarce,2,12,,
scarcity,2,16,,
scary,2,10,,
scenarios,2,18,,
scholars,2,16,,
schoolbased,2,22,,
schools,2,14,,
scientifically,2,28,,
scientist,2,18,,
scoliosis,2,18,,
scope,2,10,,
screaming,2,18,,
scripting,2,18,,
sculptures,2,20,,
sealevel,2,16,,
seamlessly,2,20,,
seceding,2,16,,
secondary,2,18,,
secretkey,2,18,,
secular,2,14,,
secured,2,14,,
seems,2,10,,
sega,2,8,,
segas,2,10,,
segments,2,16,,
segregation,2,22,,
seismic,2,14,,
selecting,2,18,,
selectively,2,22,,
selfesteem,2,20,,
selfpresentation,2,32,,
selfreflection,2,28,,
selfregulation,2,28,,
selfreliant,2,22,,
selfsustaining,2,28,,
semantic,2,16,,
seminal,2,14,,
send,2,8,,
sentiments,2,20,,
seofriendly,2,22,,
separated,2,18,,
separately,2,20,,
servers,2,14,,
setback,2,14,,
setbacks,2,16,,
severity,2,16,,
sexual,2,12,,
shame,2,10,,
shares,2,12,,
sharks,2,12,,
sharpening,2,20,,
shazam,2,12,,
sheer,2,10,,
shielded,2,16,,
shielding,2,18,,
shine,2,10,,
shipping,2,16,,
shook,2,10,,
shop,2,8,,
shortened,2,18,,
shortly,2,14,,
showdown,2,16,,
shy,2,6,,
siberian,2,16,,
sicilies,2,16,,
sicily,2,12,,
sickert,2,14,,
sign,2,8,,
signaled,2,16,,
signature,2,18,,
silence,2,14,,
similarly,2,18,,
simplified,2,20,,
simplify,2,16,,
sims,2,8,,
simultaneity,2,24,,
sine,2,8,,
situated,2,16,,
sixday,2,12,,
sky,2,6,,
skyscrapers,2,22,,
slacker,2,14,,
sleek,2,10,,
slightly,2,16,,
slower,2,12,,
smoother,2,16,,
snes,2,8,,
socket,2,12,,
sold,2,8,,
solely,2,12,,
solidifying,2,22,,
somber,2,12,,
someone,2,14,,
son,2,6,,
sonic,2,10,,
sony,2,8,,
soothing,2,16,,
soundgardens,2,24,,
soundtracks,2,22,,
southeast,2,18,,
sovereign,2,18,,
sovereignty,2,22,,
spacewar,2,16,,
spanned,2,14,,
sparked,2,14,,
spatial,2,14,,
specialists,2,22,,
specify,2,14,,
speeds,2,12,,
spine,2,10,,
spoke,2,10,,
sponsors,2,16,,
sportsmanship,2,26,,
spot,2,8,,
sprawling,2,18,,
squirrel,2,16,,
ssds,2,8,,
stabilizing,2,22,,
stagnation,2,20,,
stainless,2,18,,
standardized,2,24,,
stane,2,10,,
stanes,2,12,,
stare,2,10,,
starkiron,2,18,,
starship,2,16,,
startups,2,16,,
statelevel,2,20,,
static,2,12,,
steal,2,10,,
steels,2,12,,
stepping,2,16,,
stereotypical,2,26,,
steven,2,12,,
stirring,2,16,,
stopped,2,14,,
storms,2,12,,
strengthen,2,20,,
strengthens,2,22,,
stretched,2,18,,
strive,2,12,,
strongest,2,18,,
struck,2,12,,
struggled,2,18,,
stuck,2,10,,
stumbled,2,16,,
subaru,2,12,,
subgenre,2,16,,
subgenres,2,18,,
suboptimal,2,20,,
subsequently,2,24,,
successors,2,20,,
suez,2,8,,
suggested,2,18,,
sum,2,6,,
summarized,2,20,,
sunny,2,10,,
sunspots,2,16,,
supernatural,2,24,,
superposition,2,26,,
supporters,2,20,,
surgery,2,14,,
suspense,2,16,,
suspension,2,20,,
suspicion,2,18,,
sustain,2,14,,
swiss,2,10,,
symbiotes,2,18,,
symbolic,2,16,,
symmetries,2,20,,
synonymous,2,20,,
tablets,2,14,,
tailor,2,12,,
talk,2,8,,
tang,2,8,,
tangible,2,16,,
tastes,2,12,,
tate,2,8,,
teacher,2,14,,
teaches,2,14,,
teammate,2,16,,
technicolor,2,22,,
teenage,2,14,,
teenager,2,16,,
telehealth,2,20,,
temple,2,12,,
temporarily,2,22,,
tending,2,14,,
tensor,2,12,,
terminal,2,16,,
terrains,2,16,,
terrorism,2,18,,
terrorist,2,18,,
tests,2,10,,
thames,2,12,,
thanks,2,12,,
theatrical,2,20,,
theorys,2,14,,
therefore,2,18,,
theyd,2,10,,
thickness,2,18,,
thinkers,2,16,,
thompson,2,16,,
thought,2,14,,
thoughtful,2,20,,
thoughts,2,16,,
thousand,2,16,,
threaten,2,16,,
threatened,2,20,,
thrilling,2,18,,
thrived,2,14,,
thrombosis,2,20,,
throwin,2,14,,
tiering,2,14,,
tiers,2,10,,
tiger,2,10,,
tight,2,10,,
timbers,2,14,,
timely,2,12,,
timetravel,2,20,,
timetraveling,2,26,,
tipping,2,14,,
tired,2,10,,
tissues,2,14,,
titian,2,12,,
tj,2,4,,
told,2,8,,
tolstoy,2,14,,
tonal,2,10,,
tons,2,8,,
torn,2,8,,
tough,2,10,,
tourism,2,14,,
toya,2,8,,
trait,2,10,,
transforms,2,20,,
transit,2,14,,
transitioning,2,26,,
transitions,2,22,,
translation,2,22,,
transmedia,2,20,,
transmissions,2,26,,
transport,2,18,,
travelers,2,18,,
treasures,2,18,,
treat,2,10,,
treaties,2,16,,
treaty,2,12,,
trees,2,10,,
trials,2,12,,
trigger,2,14,,
trillions,2,18,,
trinità,2,16,,
trips,2,10,,
troubles,2,16,,
trove,2,10,,
trusted,2,14,,
truths,2,12,,
trying,2,12,,
tullyfisher,2,22,,
tumblety,2,16,,
tumultuous,2,20,,
turns,2,10,,
tutorial,2,16,,
twelve,2,12,,
twitter,2,14,,
typical,2,14,,
typing,2,12,,
ubiquitous,2,20,,
uk,2,4,,
unaware,2,14,,
unchecked,2,18,,
uncovered,2,18,,
undaunted,2,18,,
undeniable,2,20,,
undeniably,2,20,,
undergoing,2,20,,
underrepresented,2,32,,
undetectable,2,24,,
unethical,2,18,,
unhappiness,2,22,,
unifies,2,14,,
uniform,2,14,,
unifying,2,16,,
unintended,2,20,,
unite,2,10,,
unix,2,8,,
unlock,2,12,,
unparalleled,2,24,,
unpredictability,2,32,,
unqualified,2,22,,
unrealistic,2,22,,
unrequited,2,20,,
unsuccessful,2,24,,
unveiling,2,18,,
unwavering,2,20,,
unyielding,2,20,,
upbringing,2,20,,
urbanization,2,24,,
usability,2,18,,
usergenerated,2,26,,
ushered,2,14,,
vacuum,2,12,,
validate,2,16,,
valor,2,10,,
variability,2,22,,
vastly,2,12,,
vegas,2,10,,
velocipede,2,20,,
ventured,2,16,,
ventures,2,16,,
verified,2,16,,
via,2,6,,
vibrate,2,14,,
vibrational,2,22,,
vice,2,8,,
victoria,2,16,,
villain,2,14,,
vintage,2,14,,
violate,2,14,,
violation,2,18,,
virtually,2,18,,
viruss,2,12,,
visiting,2,16,,
visitor,2,14,,
vive,2,8,,
vocalist,2,16,,
volumes,2,14,,
voters,2,12,,
vowel,2,10,,
voyeurism,2,18,,
wait,2,8,,
waiting,2,14,,
walk,2,8,,
wallace,2,14,,
walls,2,10,,
walter,2,12,,
waned,2,10,,
warcraft,2,16,,
warmth,2,12,,
watch,2,10,,
watched,2,14,,
waterfront,2,20,,
weapon,2,12,,
webs,2,8,,
wellcrafted,2,22,,
wellknown,2,18,,
wellsuited,2,20,,
went,2,8,,
wes,2,6,,
whats,2,10,,
wheat,2,10,,
whereas,2,14,,
whisper,2,14,,
whispers,2,16,,
whitewater,2,20,,
whom,2,8,,
whose,2,10,,
windows,2,14,,
winnipeg,2,16,,
wins,2,8,,
winters,2,14,,
wisdom,2,12,,
withdrew,2,16,,
witty,2,10,,
womens,2,12,,
wonders,2,14,,
woodworking,2,22,,
workers,2,14,,
worldfamous,2,22,,
worry,2,10,,
wrath,2,10,,
wrongs,2,12,,
wrote,2,10,,
wrx,2,6,,
xrays,2,10,,
yearround,2,18,,
yielded,2,14,,
yoda,2,8,,
yoga,2,8,,
yorkshire,2,18,,
zones,2,10,,
FALSE,2,10,,
aaron,1,5,,
abagail,1,7,,
abandonment,1,11,,
abducting,1,9,,
abduction,1,9,,
abdus,1,5,,
ablaze,1,6,,
able,1,4,,
abolitionist,1,12,,
abortion,1,8,,
abroad,1,6,,
abrupt,1,6,,
absorb,1,6,,
absorbed,1,8,,
absurd,1,6,,
absurdities,1,11,,
academia,1,8,,
accent,1,6,,
acceptable,1,10,,
accepting,1,9,,
accessing,1,9,,
accident,1,8,,
accommodations,1,14,,
accompany,1,9,,
accomplished,1,12,,
accumulation,1,12,,
accused,1,7,,
accusing,1,8,,
accustomed,1,10,,
ache,1,4,,
acid,1,4,,
acknowledged,1,12,,
acknowledging,1,13,,
acoustically,1,12,,
acquaintances,1,13,,
acquittal,1,9,,
actin,1,5,,
actionpacked,1,12,,
activated,1,9,,
activation,1,10,,
actress,1,7,,
acumen,1,6,,
ad,1,2,,
adama,1,5,,
adams,1,5,,
adderall,1,8,,
addictive,1,9,,
adequate,1,8,,
adhdrelated,1,11,,
adhering,1,8,,
adjacent,1,8,,
adjustable,1,10,,
adjustments,1,11,,
adjusts,1,7,,
administering,1,13,,
admiral,1,7,,
admire,1,6,,
admired,1,7,,
adopting,1,8,,
adrenaline,1,10,,
advancing,1,9,,
advantagedisadvantage,1,21,,
adversary,1,9,,
adversely,1,9,,
advertisements,1,14,,
advisable,1,9,,
advisor,1,7,,
advisories,1,10,,
advocated,1,9,,
advocates,1,9,,
aero,1,4,,
aeronautics,1,11,,
aerospace,1,9,,
affiliation,1,11,,
aforementioned,1,14,,
africas,1,7,,
afrolatino,1,10,,
agenda,1,6,,
agendas,1,7,,
agent,1,5,,
aggression,1,10,,
aggressively,1,12,,
aggressor,1,9,,
aggressors,1,10,,
agile,1,5,,
agility,1,7,,
ahead,1,5,,
aimless,1,7,,
airelated,1,9,,
airfilled,1,9,,
airplanes,1,9,,
airport,1,7,,
airspace,1,8,,
airtime,1,7,,
akin,1,4,,
aks,1,3,,
al,1,2,,
alabama,1,7,,
alarm,1,5,,
albummaking,1,11,,
alcatraz,1,8,,
alcohol,1,7,,
aldrichvreeland,1,15,,
aldrin,1,6,,
alessandro,1,10,,
alexei,1,6,,
alexey,1,6,,
alfred,1,6,,
algae,1,5,,
algebraic,1,9,,
algorithmic,1,11,,
alice,1,5,,
alienating,1,10,,
alienation,1,10,,
aligning,1,8,,
alignments,1,10,,
alla,1,4,,
allconsuming,1,12,,
allegedly,1,9,,
allencompassing,1,15,,
alleviating,1,11,,
alleys,1,6,,
alliteration,1,12,,
allocated,1,9,,
allocations,1,11,,
alloy,1,5,,
allpurpose,1,10,,
alltime,1,7,,
alluded,1,7,,
alluring,1,8,,
aloud,1,5,,
alphabet,1,8,,
alpine,1,6,,
alright,1,7,,
altaica,1,7,,
alternatively,1,13,,
altitude,1,8,,
altitudes,1,9,,
altius,1,6,,
amassed,1,7,,
amassing,1,8,,
amazement,1,9,,
ambassadors,1,11,,
ambiance,1,8,,
amend,1,5,,
amenities,1,9,,
amidala,1,7,,
amphetaminebased,1,16,,
amphitheater,1,12,,
amplitude,1,9,,
amurussuri,1,10,,
amusement,1,9,,
amy,1,3,,
anabolic,1,8,,
anakins,1,7,,
analytica,1,9,,
analyzed,1,8,,
anatomy,1,7,,
ancestors,1,9,,
anchor,1,6,,
anders,1,6,,
andropov,1,8,,
andy,1,4,,
angela,1,6,,
angular,1,7,,
ankle,1,5,,
annapolis,1,9,,
annexing,1,8,,
annoyance,1,9,,
annual,1,6,,
anomalous,1,9,,
anomaly,1,7,,
answering,1,9,,
anthemic,1,8,,
anthems,1,7,,
anthony,1,7,,
antiauthoritarian,1,17,,
anticipation,1,12,,
antics,1,6,,
antigen,1,7,,
antiheroism,1,11,,
antimatter,1,10,,
antipoaching,1,12,,
antiquity,1,9,,
anvil,1,5,,
anything,1,8,,
anywhere,1,8,,
apartment,1,9,,
apartments,1,10,,
apex,1,4,,
apis,1,4,,
apollinaire,1,11,,
apologize,1,9,,
apology,1,7,,
appealed,1,8,,
appetizer,1,9,,
appia,1,5,,
appian,1,6,,
appliances,1,10,,
applying,1,8,,
appointment,1,11,,
appointments,1,12,,
appreciates,1,11,,
apprehension,1,12,,
approached,1,10,,
appropriations,1,14,,
approve,1,7,,
aquarium,1,8,,
aquatic,1,7,,
arabic,1,6,,
arabisraeli,1,11,,
arable,1,6,,
arabs,1,5,,
arafat,1,6,,
arcades,1,7,,
archaeological,1,14,,
archer,1,6,,
arches,1,6,,
architect,1,9,,
architects,1,10,,
architectures,1,13,,
archive,1,7,,
archiving,1,9,,
arctic,1,6,,
ardent,1,6,,
aretha,1,6,,
argument,1,8,,
arises,1,6,,
arising,1,7,,
aristocratic,1,12,,
arizona,1,7,,
armed,1,5,,
armies,1,6,,
armored,1,7,,
armstrongs,1,10,,
arneson,1,7,,
arranged,1,8,,
arrangements,1,12,,
arranging,1,9,,
arrays,1,6,,
arrested,1,8,,
arrests,1,7,,
arrival,1,7,,
arrives,1,7,,
arsenal,1,7,,
arthur,1,6,,
article,1,7,,
artisan,1,7,,
artisans,1,8,,
artsy,1,5,,
arxiv,1,5,,
asahidake,1,9,,
asahikawa,1,9,,
ascend,1,6,,
ascension,1,9,,
ashen,1,5,,
askewniverse,1,12,,
aspirations,1,11,,
assembled,1,9,,
asserted,1,8,,
asserting,1,9,,
assertion,1,9,,
assessed,1,8,,
assesses,1,8,,
assessing,1,9,,
assessment,1,10,,
assessments,1,11,,
assignment,1,10,,
assignments,1,11,,
assistant,1,9,,
assisted,1,8,,
assisting,1,9,,
associations,1,12,,
assortment,1,10,,
assumed,1,7,,
assumes,1,7,,
assumption,1,10,,
assumptions,1,11,,
astrology,1,9,,
astronomical,1,12,,
astrophysical,1,13,,
astrophysicists,1,15,,
astrophysics,1,12,,
asymmetric,1,10,,
asymmetry,1,9,,
atellani,1,8,,
athens,1,6,,
athletic,1,8,,
atlantic,1,8,,
atomoxetine,1,11,,
atoms,1,5,,
atonement,1,9,,
attacks,1,7,,
attempted,1,9,,
attend,1,6,,
attending,1,9,,
attentiondeficithyperactivity,1,29,,
attorney,1,8,,
attributing,1,11,,
atts,1,4,,
audacious,1,9,,
aufbau,1,6,,
aura,1,4,,
australian,1,10,,
austriancontrolled,1,18,,
austroprussian,1,14,,
author,1,6,,
authoritarianism,1,16,,
authorization,1,13,,
authorized,1,10,,
authorship,1,10,,
autism,1,6,,
autistic,1,8,,
automakers,1,10,,
automatically,1,13,,
automating,1,10,,
automation,1,10,,
automobile,1,10,,
automobiles,1,11,,
autoprefixer,1,12,,
avalanche,1,9,,
avalanches,1,10,,
avengers,1,8,,
avocados,1,8,,
awaiting,1,8,,
awaits,1,6,,
awakened,1,8,,
awakens,1,7,,
awarded,1,7,,
aykroyd,1,7,,
babe,1,4,,
backbone,1,8,,
backstories,1,11,,
bacon,1,5,,
bad,1,3,,
baer,1,4,,
baers,1,5,,
baffling,1,8,,
bahrain,1,7,,
bailout,1,7,,
bailouts,1,8,,
baker,1,5,,
bakery,1,6,,
balances,1,8,,
balfour,1,7,,
ballad,1,6,,
ballet,1,6,,
ballhandling,1,12,,
ballparks,1,9,,
balm,1,4,,
baltimore,1,9,,
ban,1,3,,
bandanas,1,8,,
bandit,1,6,,
bandoriented,1,12,,
bankruptcy,1,10,,
banter,1,6,,
bard,1,4,,
bards,1,5,,
bare,1,4,,
barely,1,6,,
baron,1,5,,
barren,1,6,,
barrister,1,9,,
baryogenesis,1,12,,
basement,1,8,,
basically,1,9,,
batch,1,5,,
bates,1,5,,
bath,1,4,,
bats,1,4,,
batteries,1,9,,
battlefields,1,12,,
bean,1,4,,
beat,1,4,,
beats,1,5,,
beautifully,1,11,,
bech,1,4,,
beckon,1,6,,
beds,1,4,,
beef,1,4,,
beer,1,4,,
befell,1,6,,
beginners,1,9,,
beguiled,1,8,,
believes,1,8,,
belligerent,1,11,,
belongs,1,7,,
belts,1,5,,
belushi,1,7,,
beneficial,1,10,,
benevolence,1,11,,
bengurion,1,9,,
benign,1,6,,
benito,1,6,,
benjamin,1,8,,
bereft,1,6,,
berman,1,6,,
bernini,1,7,,
besides,1,7,,
bestselling,1,11,,
bettany,1,7,,
betterment,1,10,,
bevels,1,6,,
bgblue200,1,9,,
biased,1,6,,
bidask,1,6,,
bikesharing,1,11,,
billboard,1,9,,
